fontFileId	fontFamily	fontPath	leftCharacter	rightCharacter	leftGlyphId	rightGlyphId	leftGlyphName	rightGlyphName	availableKernEm	calculatedKernEm	differenceEm	absDifferenceEm	signChanged
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	R	/	143	1356	R	slash	0.140000	-0.054498	-0.194498	0.194498	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	X	/	189	1356	X	slash	0.140000	-0.048190	-0.188190	0.188190	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	F	?	64	1351	F	question	0.160000	-0.025619	-0.185619	0.185619	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	T	?	157	1351	T	question	0.140000	-0.044452	-0.184452	0.184452	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	C	/	32	1356	C	slash	0.140000	-0.043646	-0.183646	0.183646	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	Z	/	199	1356	Z	slash	0.140000	-0.043394	-0.183394	0.183394	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	K	/	90	1356	K	slash	0.140000	-0.042879	-0.182879	0.182879	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	U	/	162	1356	U	slash	0.140000	-0.030683	-0.170683	0.170683	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	G	/	65	1356	G	slash	0.140000	-0.028010	-0.168010	0.168010	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	C	–	32	1365	C	endash	0.050000	-0.118000	-0.168000	0.168000	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	E	–	44	1365	E	endash	0.050000	-0.118000	-0.168000	0.168000	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	L	–	92	1365	L	endash	0.050000	-0.118000	-0.168000	0.168000	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	C	—	32	1364	C	emdash	0.050000	-0.118000	-0.168000	0.168000	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	C	-	32	1366	C	hyphen	0.050000	-0.118000	-0.168000	0.168000	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	E	—	44	1364	E	emdash	0.050000	-0.118000	-0.168000	0.168000	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	E	-	44	1366	E	hyphen	0.050000	-0.118000	-0.168000	0.168000	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	L	—	92	1364	L	emdash	0.050000	-0.118000	-0.168000	0.168000	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	L	-	92	1366	L	hyphen	0.050000	-0.118000	-0.168000	0.168000	true
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	C	b	45	430	C	b	0.005000	-0.160000	-0.165000	0.165000	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	M	/	100	1356	M	slash	0.140000	-0.023988	-0.163988	0.163988	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	C	!	32	1347	C	exclam	0.170000	0.007214	-0.162786	0.162786	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	N	/	101	1356	N	slash	0.140000	-0.021456	-0.161456	0.161456	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	R	?	143	1351	R	question	0.140000	-0.020542	-0.160542	0.160542	true
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	C	h	45	519	C	h	-0.003000	-0.160000	-0.157000	0.157000	false
comic-neue	Comic Neue	ofl/comicneue/ComicNeue-Regular.ttf	C	-	38	16	C	hyphen	-0.004000	-0.160000	-0.156000	0.156000	false
comic-neue	Comic Neue	ofl/comicneue/ComicNeue-Regular.ttf	C	–	38	265	C	endash	-0.004000	-0.160000	-0.156000	0.156000	false
comic-neue	Comic Neue	ofl/comicneue/ComicNeue-Regular.ttf	C	—	38	266	C	emdash	-0.004000	-0.160000	-0.156000	0.156000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	C	p	45	653	C	p	-0.004000	-0.160000	-0.156000	0.156000	false
libre-baskerville	Libre Baskerville	ofl/librebaskerville/LibreBaskerville[wght].ttf	L	j	140	435	L	j	-0.005000	-0.160000	-0.155000	0.155000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	C	]	32	1361	C	bracketright	0.120000	-0.034599	-0.154599	0.154599	true
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	L	&	168	1995	L	ampersand	-0.005500	-0.160000	-0.154500	0.154500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	C	n	45	597	C	n	-0.005500	-0.160000	-0.154500	0.154500	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	R	}	143	1359	R	braceright	0.110000	-0.044112	-0.154112	0.154112	true
libre-baskerville	Libre Baskerville	ofl/librebaskerville/LibreBaskerville[wght].ttf	L	p	140	509	L	p	-0.006000	-0.160000	-0.154000	0.154000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	Y	7	342	1741	Y	seven	0.030500	-0.121900	-0.152400	0.152400	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	I	)	74	1363	I	parenright	0.030000	-0.122000	-0.152000	0.152000	true
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	P	v	247	736	P	v	0.029000	-0.122200	-0.151200	0.151200	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	H	)	71	1363	H	parenright	0.130000	-0.020920	-0.150920	0.150920	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	C	?	32	1351	C	question	0.140000	-0.010583	-0.150583	0.150583	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	X	!	189	1347	X	exclam	0.170000	0.019525	-0.150475	0.150475	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	b	{	392	1358	b	braceleft	0.150000	0.000000	-0.150000	0.150000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	R	!	143	1347	R	exclam	0.150000	0.000000	-0.150000	0.150000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	A	/	4	1356	A	slash	0.140000	-0.008442	-0.148442	0.148442	true
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	T	7	280	1741	T	seven	0.025000	-0.123000	-0.148000	0.148000	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	v	)	545	1363	v	parenright	0.030000	-0.117970	-0.147970	0.147970	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	w	)	546	1363	w	parenright	0.030000	-0.117964	-0.147964	0.147964	true
oswald	Oswald	ofl/oswald/Oswald[wght].ttf	P	q	152	372	P	q	-0.001000	-0.147634	-0.146634	0.146634	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	P	y	247	753	P	y	0.023000	-0.123400	-0.146400	0.146400	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	C	;	32	1355	C	semicolon	0.170000	0.024328	-0.145672	0.145672	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	R	]	143	1361	R	bracketright	0.110000	-0.035337	-0.145337	0.145337	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	C	:	32	1344	C	colon	0.170000	0.025793	-0.144207	0.144207	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	3	)	1325	1363	three	parenright	0.020000	-0.124000	-0.144000	0.144000	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	4	)	1326	1363	four	parenright	0.020000	-0.124000	-0.144000	0.144000	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	6	)	1328	1363	six	parenright	0.020000	-0.124000	-0.144000	0.144000	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	r	{	506	1358	r	braceleft	0.180000	0.036000	-0.144000	0.144000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	F	{	64	1358	F	braceleft	0.040000	-0.102398	-0.142398	0.142398	true
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	L	b	168	430	L	b	-0.005500	-0.146483	-0.140983	0.140983	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	L	/	92	1356	L	slash	0.140000	0.000000	-0.140000	0.140000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	5	)	1327	1363	five	parenright	0.020000	-0.119913	-0.139913	0.139913	true
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	7	107	1741	F	seven	0.014000	-0.125200	-0.139200	0.139200	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	C	}	32	1359	C	braceright	0.120000	-0.016180	-0.136180	0.136180	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	E	:	44	1344	E	colon	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	E	;	44	1355	E	semicolon	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	K	!	90	1347	K	exclam	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	L	:	92	1344	L	colon	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	L	;	92	1355	L	semicolon	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	N	!	101	1347	N	exclam	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	V	{	183	1358	V	braceleft	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	X	:	189	1344	X	colon	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	X	;	189	1355	X	semicolon	0.170000	0.034000	-0.136000	0.136000	false
source-sans-3	Source Sans 3	ofl/sourcesans3/SourceSans3[wght].ttf	X	J	25	11	X	J	0.010000	-0.126000	-0.136000	0.136000	true
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	A	:	4	1344	A	colon	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	A	!	4	1347	A	exclam	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	A	;	4	1355	A	semicolon	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	E	!	44	1347	E	exclam	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	H	:	71	1344	H	colon	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	H	!	71	1347	H	exclam	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	H	;	71	1355	H	semicolon	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	K	:	90	1344	K	colon	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	K	;	90	1355	K	semicolon	0.170000	0.034000	-0.136000	0.136000	false
pacifico	Pacifico	ofl/pacifico/Pacifico-Regular.ttf	L	!	92	1347	L	exclam	0.170000	0.034000	-0.136000	0.136000	false
